parent_chembl_id,name,molecule_type,max_phase,first_approval,withdrawn_flag,canonical_smiles,standard_inchi,standard_inchi_key,full_mwt,mw_freebase,alogp,psa,hbd,hba,num_ro5_violations,n_approved_forms,approved_form_chembl_ids,approved_form_names,has_parent_smiles,bbb_martins_probability,bbb_positive,high_confidence_bbb,rdkit_parse_ok,n_fragments,multifragment_flag,elements,special_elements,other_elements,special_element_flag,other_element_flag,heavy_atoms,rotatable_bonds,torsion_gt32_flag,formal_charge,abs_formal_charge,mol_wt_rdkit,tpsa_rdkit,clogp_rdkit,hbd_rdkit,hba_rdkit,ring_count,manual_review_flag,technical_exclusion_reason,docking_compatible,pdbqt_file,vina_affinity_kcal_mol,status,pose_file,log_file,vina_rank
CHEMBL1201,THIOTHIXENE,Small molecule,4.0,1967.0,0,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"InChI=1S/C23H29N3O2S2/c1-24(2)30(27,28)18-10-11-23-21(17-18)19(20-7-4-5-9-22(20)29-23)8-6-12-26-15-13-25(3)14-16-26/h4-5,7-11,17H,6,12-16H2,1-3H3/b19-8-",GFBKORZTTCHDGY-UWVJOHFNSA-N,443.64,443.64,3.47,43.86,0.0,5.0,0.0,2,CHEMBL1201;CHEMBL3989824,THIOTHIXENE;THIOTHIXENE HYDROCHLORIDE,1,0.9781601548194884,True,True,True,1,False,C;N;O;S,,,False,False,30,5,False,0,0,443.63800000000026,43.86000000000001,3.4707000000000026,0,5,4,False,,True,ligands_pdbqt/CHEMBL1201.pdbqt,1.163,completed,vina_screening_full/poses/CHEMBL1201_out.pdbqt,vina_screening_full/logs/CHEMBL1201.log,1231
CHEMBL267495,NALFURAFINE,Small molecule,4.0,2009.0,0,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,"InChI=1S/C28H32N2O5/c1-29(23(32)7-4-18-9-13-34-16-18)20-8-10-28(33)22-14-19-5-6-21(31)25-24(19)27(28,26(20)35-25)11-12-30(22)15-17-2-3-17/h4-7,9,13,16-17,20,22,26,31,33H,2-3,8,10-12,14-15H2,1H3/b7-4+/t20-,22-,26+,27+,28-/m1/s1",XGZZHZMWIXFATA-UEZBDDGYSA-N,476.57,476.57,3.09,86.38,2.0,6.0,0.0,2,CHEMBL267495;CHEMBL490665,NALFURAFINE;NALFURAFINE HYDROCHLORIDE,1,0.8262310981750488,True,True,True,1,False,C;N;O,,,False,False,35,5,False,0,0,476.5730000000003,86.38000000000001,3.089700000000001,2,6,7,False,,True,ligands_pdbqt/CHEMBL267495.pdbqt,1.247,completed,vina_screening_full/poses/CHEMBL267495_out.pdbqt,vina_screening_full/logs/CHEMBL267495.log,1232
CHEMBL33986,BUTORPHANOL,Small molecule,4.0,1978.0,0,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,"InChI=1S/C21H29NO2/c23-17-7-6-16-12-19-21(24)9-2-1-8-20(21,18(16)13-17)10-11-22(19)14-15-4-3-5-15/h6-7,13,15,19,23-24H,1-5,8-12,14H2/t19-,20+,21-/m1/s1",IFKLAQQSCNILHL-QHAWAJNXSA-N,327.47,327.47,3.37,43.7,2.0,3.0,0.0,2,CHEMBL299400;CHEMBL33986,BUTORPHANOL;BUTORPHANOL TARTRATE,1,0.9739412903785706,True,True,True,1,False,C;N;O,,,False,False,24,2,False,0,0,327.46800000000013,43.7,3.365600000000001,2,3,5,False,,True,ligands_pdbqt/CHEMBL33986.pdbqt,1.352,completed,vina_screening_full/poses/CHEMBL33986_out.pdbqt,vina_screening_full/logs/CHEMBL33986.log,1233
CHEMBL334966,CANGRELOR,Small molecule,4.0,2015.0,0,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,"InChI=1S/C17H25Cl2F3N5O12P3S2/c1-43-5-3-23-12-9-13(26-15(25-12)44-4-2-16(20,21)22)27(7-24-9)14-11(29)10(28)8(38-14)6-37-42(35,36)39-41(33,34)17(18,19)40(30,31)32/h7-8,10-11,14,28-29H,2-6H2,1H3,(H,33,34)(H,35,36)(H,23,25,26)(H2,30,31,32)/t8-,10-,11-,14-/m1/s1",PAEBIVWUMLRPSK-IDTAVKCVSA-N,776.37,776.37,2.85,255.91,7.0,15.0,3.0,2,CHEMBL1097279;CHEMBL334966,CANGRELOR;CANGRELOR TETRASODIUM,1,0.7344663619995118,True,False,True,1,False,C;Cl;F;N;O;P;S,,,False,False,44,15,False,0,0,776.3660000000006,255.91,2.850500000000004,7,14,3,False,,True,ligands_pdbqt/CHEMBL334966.pdbqt,1.374,completed,vina_screening_full/poses/CHEMBL334966_out.pdbqt,vina_screening_full/logs/CHEMBL334966.log,1234
CHEMBL982,NALMEFENE,Small molecule,4.0,1995.0,0,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,"InChI=1S/C21H25NO3/c1-12-6-7-21(24)16-10-14-4-5-15(23)18-17(14)20(21,19(12)25-18)8-9-22(16)11-13-2-3-13/h4-5,13,16,19,23-24H,1-3,6-11H2/t16-,19+,20+,21-/m1/s1",WJBLNOPPDWQMCH-MBPVOVBZSA-N,339.44,339.44,2.51,52.93,2.0,4.0,0.0,3,CHEMBL1201152;CHEMBL5315055;CHEMBL982,NALMEFENE;NALMEFENE HYDROCHLORIDE;NALMEFENE HYDROCHLORIDE DIHYDRATE,1,0.9658010244369508,True,True,True,1,False,C;N;O,,,False,False,25,2,False,0,0,339.4350000000001,52.93000000000001,2.512500000000001,2,4,6,False,,True,ligands_pdbqt/CHEMBL982.pdbqt,1.461,completed,vina_screening_full/poses/CHEMBL982_out.pdbqt,vina_screening_full/logs/CHEMBL982.log,1235
CHEMBL1201243,IPODATE,Small molecule,4.0,1962.0,0,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)O)c1I,"InChI=1S/C12H13I3N2O2/c1-17(2)6-16-12-9(14)5-8(13)7(11(12)15)3-4-10(18)19/h5-6H,3-4H2,1-2H3,(H,18,19)/b16-6+",YQNFBOJPTAXAKV-OMCISZLKSA-N,597.96,597.96,3.74,52.9,1.0,2.0,1.0,3,CHEMBL1201033;CHEMBL1201243;CHEMBL2068725,IPODATE;IPODATE CALCIUM;IPODATE SODIUM,1,0.8320963859558106,True,True,True,1,False,C;I;N;O,,,False,False,19,5,False,0,0,597.9600000000002,52.900000000000006,3.7390000000000025,1,2,1,False,,True,ligands_pdbqt/CHEMBL1201243.pdbqt,1.463,completed,vina_screening_full/poses/CHEMBL1201243_out.pdbqt,vina_screening_full/logs/CHEMBL1201243.log,1236
CHEMBL1088,MESORIDAZINE,Small molecule,4.0,1970.0,0,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,"InChI=1S/C21H26N2OS2/c1-22-13-6-5-7-16(22)12-14-23-18-8-3-4-9-20(18)25-21-11-10-17(26(2)24)15-19(21)23/h3-4,8-11,15-16H,5-7,12-14H2,1-2H3",SLVMESMUVMCQIY-UHFFFAOYSA-N,386.59,386.59,4.9,29.54,0.0,4.0,0.0,2,CHEMBL1088;CHEMBL1201052,MESORIDAZINE;MESORIDAZINE BESYLATE,1,0.9967232704162596,True,True,True,1,False,C;N;O;S,,,False,False,26,4,False,0,0,386.5860000000001,29.54,4.901100000000005,0,4,4,False,,True,ligands_pdbqt/CHEMBL1088.pdbqt,1.501,completed,vina_screening_full/poses/CHEMBL1088_out.pdbqt,vina_screening_full/logs/CHEMBL1088.log,1237
CHEMBL1514,LEVOMETHADYL ACETATE,Small molecule,4.0,1993.0,1,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,"InChI=1S/C23H31NO2/c1-6-22(26-19(3)25)23(17-18(2)24(4)5,20-13-9-7-10-14-20)21-15-11-8-12-16-21/h7-16,18,22H,6,17H2,1-5H3/t18-,22-/m0/s1",XBMIVRRWGCYBTQ-AVRDEDQJSA-N,353.51,353.51,4.65,29.54,0.0,3.0,0.0,2,CHEMBL1200817;CHEMBL1514,LEVOMETHADYL ACETATE;LEVOMETHADYL ACETATE HYDROCHLORIDE,1,0.8683775424957275,True,True,True,1,False,C;N;O,,,False,False,26,8,False,0,0,353.50600000000003,29.54,4.654600000000005,0,3,2,False,,True,ligands_pdbqt/CHEMBL1514.pdbqt,1.513,completed,vina_screening_full/poses/CHEMBL1514_out.pdbqt,vina_screening_full/logs/CHEMBL1514.log,1238
CHEMBL1172,DESLORATADINE,Small molecule,4.0,2001.0,0,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,"InChI=1S/C19H19ClN2/c20-16-5-6-17-15(12-16)4-3-14-2-1-9-22-19(14)18(17)13-7-10-21-11-8-13/h1-2,5-6,9,12,21H,3-4,7-8,10-11H2",JAUOIFJMECXRGI-UHFFFAOYSA-N,310.83,310.83,4.02,24.92,1.0,2.0,0.0,1,CHEMBL1172,DESLORATADINE,1,0.9869326710700989,True,True,True,1,False,C;Cl;N,,,False,False,22,0,False,0,0,310.8280000000001,24.92,4.018900000000002,1,2,4,False,,True,ligands_pdbqt/CHEMBL1172.pdbqt,1.515,completed,vina_screening_full/poses/CHEMBL1172_out.pdbqt,vina_screening_full/logs/CHEMBL1172.log,1239
CHEMBL1257051,TEDIZOLID,Small molecule,4.0,,0,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,"InChI=1S/C17H15FN6O3/c1-23-21-16(20-22-23)15-5-2-10(7-19-15)13-4-3-11(6-14(13)18)24-8-12(9-25)27-17(24)26/h2-7,12,25H,8-9H2,1H3/t12-/m1/s1",XFALPSLJIHVRKE-GFCCVEGCSA-N,370.34,370.34,1.4,106.26,1.0,8.0,0.0,1,CHEMBL1257051,TEDIZOLID,1,0.6148323297500611,True,False,True,1,False,C;F;N;O,,,False,False,27,4,False,0,0,370.3440000000001,106.26000000000002,1.3957,1,7,4,False,,True,ligands_pdbqt/CHEMBL1257051.pdbqt,1.547,completed,vina_screening_full/poses/CHEMBL1257051_out.pdbqt,vina_screening_full/logs/CHEMBL1257051.log,1240
CHEMBL1200953,HYDROCORTISONE PROBUTATE,Small molecule,4.0,1997.0,0,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"InChI=1S/C28H40O7/c1-5-7-24(33)35-28(22(31)16-34-23(32)6-2)13-11-20-19-9-8-17-14-18(29)10-12-26(17,3)25(19)21(30)15-27(20,28)4/h14,19-21,25,30H,5-13,15-16H2,1-4H3/t19-,20-,21-,25+,26-,27-,28-/m0/s1",FOGXJPFPZOHSQS-AYVLZSQQSA-N,488.62,488.62,4.09,106.97,1.0,7.0,0.0,1,CHEMBL1200953,HYDROCORTISONE PROBUTATE,1,0.9443308353424072,True,True,True,1,False,C;O,,,False,False,35,7,False,0,0,488.6210000000003,106.97,4.093500000000003,1,7,4,False,,True,ligands_pdbqt/CHEMBL1200953.pdbqt,1.553,completed,vina_screening_full/poses/CHEMBL1200953_out.pdbqt,vina_screening_full/logs/CHEMBL1200953.log,1241
CHEMBL633,AMIODARONE,Small molecule,4.0,1985.0,0,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,"InChI=1S/C25H29I2NO3/c1-4-7-11-22-23(18-10-8-9-12-21(18)31-22)24(29)17-15-19(26)25(20(27)16-17)30-14-13-28(5-2)6-3/h8-10,12,15-16H,4-7,11,13-14H2,1-3H3",IYIKLHRQXLHMJQ-UHFFFAOYSA-N,645.32,645.32,6.94,42.68,0.0,4.0,2.0,2,CHEMBL1083993;CHEMBL633,AMIODARONE;AMIODARONE HYDROCHLORIDE,1,0.8124473452568054,True,True,True,1,False,C;I;N;O,,,False,False,31,11,False,0,0,645.3190000000002,42.68,6.936200000000007,0,4,3,False,,True,ligands_pdbqt/CHEMBL633.pdbqt,1.574,completed,vina_screening_full/poses/CHEMBL633_out.pdbqt,vina_screening_full/logs/CHEMBL633.log,1242
CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,Small molecule,4.0,1939.0,0,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,"InChI=1S/C23H32O4/c1-14(24)27-13-21(26)20-7-6-18-17-5-4-15-12-16(25)8-10-22(15,2)19(17)9-11-23(18,20)3/h12,17-20H,4-11,13H2,1-3H3/t17-,18-,19-,20+,22-,23-/m0/s1",VPGRYOFKCNULNK-ACXQXYJUSA-N,372.51,372.51,4.27,60.44,0.0,4.0,0.0,1,CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,1,0.8879432201385498,True,True,True,1,False,C;O,,,False,False,27,3,False,0,0,372.5050000000002,60.440000000000005,4.266700000000004,0,4,4,False,,True,ligands_pdbqt/CHEMBL1200542.pdbqt,1.579,completed,vina_screening_full/poses/CHEMBL1200542_out.pdbqt,vina_screening_full/logs/CHEMBL1200542.log,1243
CHEMBL2364638,UBROGEPANT,Small molecule,4.0,2019.0,0,C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,"InChI=1S/C29H26F3N5O3/c1-16-20(17-6-3-2-4-7-17)11-22(26(39)37(16)15-29(30,31)32)35-25(38)19-10-18-12-28(13-23(18)34-14-19)21-8-5-9-33-24(21)36-27(28)40/h2-10,14,16,20,22H,11-13,15H2,1H3,(H,35,38)(H,33,36,40)/t16-,20-,22+,28+/m1/s1",DDOOFTLHJSMHLN-ZQHRPCGSSA-N,549.55,549.55,3.53,104.29,2.0,5.0,1.0,1,CHEMBL2364638,UBROGEPANT,1,0.8566589832305909,True,True,True,1,False,C;F;N;O,,,False,False,40,4,False,0,0,549.5530000000003,104.29,3.5306000000000024,2,5,6,False,,True,ligands_pdbqt/CHEMBL2364638.pdbqt,1.61,completed,vina_screening_full/poses/CHEMBL2364638_out.pdbqt,vina_screening_full/logs/CHEMBL2364638.log,1244
CHEMBL295124,BERBERINE,Small molecule,4.0,,1,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,"InChI=1S/C20H18NO4/c1-22-17-4-3-12-7-16-14-9-19-18(24-11-25-19)8-13(14)5-6-21(16)10-15(12)20(17)23-2/h3-4,7-10H,5-6,11H2,1-2H3/q+1",YBHILYKTIRIUTE-UHFFFAOYSA-N,336.37,336.37,3.1,40.8,0.0,4.0,0.0,1,CHEMBL295124,BERBERINE,1,0.8688524961471558,True,True,True,1,False,C;N;O,,,False,False,25,2,False,1,1,336.3670000000001,40.8,3.096300000000001,0,4,5,False,,True,ligands_pdbqt/CHEMBL295124.pdbqt,1.645,completed,vina_screening_full/poses/CHEMBL295124_out.pdbqt,vina_screening_full/logs/CHEMBL295124.log,1245
CHEMBL361497,ARTESUNATE,Small molecule,4.0,2020.0,0,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,"InChI=1S/C19H28O8/c1-10-4-5-13-11(2)16(23-15(22)7-6-14(20)21)24-17-19(13)12(10)8-9-18(3,25-17)26-27-19/h10-13,16-17H,4-9H2,1-3H3,(H,20,21)/t10-,11-,12+,13+,16-,17-,18-,19-/m1/s1",FIHJKUPKCHIPAT-AHIGJZGOSA-N,384.43,384.43,2.6,100.52,1.0,7.0,0.0,1,CHEMBL361497,ARTESUNATE,1,0.8499202847480773,True,True,True,1,False,C;O,,,False,False,27,4,False,0,0,384.4250000000002,100.52000000000002,2.6024000000000003,1,7,5,False,,True,ligands_pdbqt/CHEMBL361497.pdbqt,1.651,completed,vina_screening_full/poses/CHEMBL361497_out.pdbqt,vina_screening_full/logs/CHEMBL361497.log,1246
CHEMBL2105669,TEDIZOLID PHOSPHATE,Small molecule,4.0,2014.0,0,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,"InChI=1S/C17H16FN6O6P/c1-23-21-16(20-22-23)15-5-2-10(7-19-15)13-4-3-11(6-14(13)18)24-8-12(30-17(24)25)9-29-31(26,27)28/h2-7,12H,8-9H2,1H3,(H2,26,27,28)/t12-/m1/s1",QCGUSIANLFXSGE-GFCCVEGCSA-N,450.32,450.32,1.51,152.79,2.0,9.0,0.0,1,CHEMBL2105669,TEDIZOLID PHOSPHATE,1,0.5842773258686066,True,False,True,1,False,C;F;N;O;P,,,False,False,31,6,False,0,0,450.3230000000001,152.79000000000002,1.5126999999999995,2,8,4,False,,True,ligands_pdbqt/CHEMBL2105669.pdbqt,1.665,completed,vina_screening_full/poses/CHEMBL2105669_out.pdbqt,vina_screening_full/logs/CHEMBL2105669.log,1247
CHEMBL646,TRIAZOLAM,Small molecule,4.0,1978.0,1,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,"InChI=1S/C17H12Cl2N4/c1-10-21-22-16-9-20-17(12-4-2-3-5-14(12)19)13-8-11(18)6-7-15(13)23(10)16/h2-8H,9H2,1H3",JOFWLTCLBGQGBO-UHFFFAOYSA-N,343.22,343.22,4.23,43.07,0.0,4.0,0.0,1,CHEMBL646,TRIAZOLAM,1,0.965885603427887,True,True,True,1,False,C;Cl;N,,,False,False,23,1,False,0,0,343.21700000000004,43.07,4.233520000000002,0,3,4,False,,True,ligands_pdbqt/CHEMBL646.pdbqt,1.745,completed,vina_screening_full/poses/CHEMBL646_out.pdbqt,vina_screening_full/logs/CHEMBL646.log,1248
CHEMBL4250860,DANICOPAN,Small molecule,4.0,2024.0,0,CC(=O)c1nn(CC(=O)N2C[C@H](F)C[C@H]2C(=O)Nc2cccc(Br)n2)c2ccc(-c3cnc(C)nc3)cc12,"InChI=1S/C26H23BrFN7O3/c1-14(36)25-19-8-16(17-10-29-15(2)30-11-17)6-7-20(19)35(33-25)13-24(37)34-12-18(28)9-21(34)26(38)32-23-5-3-4-22(27)31-23/h3-8,10-11,18,21H,9,12-13H2,1-2H3,(H,31,32,38)/t18-,21+/m1/s1",PIBARDGJJAGJAJ-NQIIRXRSSA-N,580.42,580.42,3.74,122.97,1.0,8.0,1.0,1,CHEMBL4250860,DANICOPAN,1,0.7627773523330689,True,False,True,1,False,Br;C;F;N;O,,,False,False,38,6,False,0,0,580.418,122.97,3.7395200000000015,1,7,5,False,,True,ligands_pdbqt/CHEMBL4250860.pdbqt,1.759,completed,vina_screening_full/poses/CHEMBL4250860_out.pdbqt,vina_screening_full/logs/CHEMBL4250860.log,1249
CHEMBL46286,OMACETAXINE MEPESUCCINATE,Small molecule,4.0,2009.0,0,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,"InChI=1S/C29H39NO9/c1-27(2,33)8-5-10-29(34,16-23(31)36-4)26(32)39-25-22(35-3)15-28-9-6-11-30(28)12-7-18-13-20-21(38-17-37-20)14-19(18)24(25)28/h13-15,24-25,33-34H,5-12,16-17H2,1-4H3/t24-,25-,28+,29-/m1/s1",HYFHYPWGAURHIV-JFIAXGOJSA-N,545.63,545.63,2.58,123.99,2.0,10.0,1.0,1,CHEMBL46286,OMACETAXINE MEPESUCCINATE,1,0.6386899709701538,True,False,True,1,False,C;N;O,,,False,False,39,9,False,0,0,545.6290000000004,123.99000000000002,2.5807,2,10,5,False,,True,ligands_pdbqt/CHEMBL46286.pdbqt,1.775,completed,vina_screening_full/poses/CHEMBL46286_out.pdbqt,vina_screening_full/logs/CHEMBL46286.log,1250
CHEMBL87992,ESLICARBAZEPINE ACETATE,Small molecule,4.0,2009.0,0,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,"InChI=1S/C17H16N2O3/c1-11(20)22-16-10-12-6-2-4-8-14(12)19(17(18)21)15-9-5-3-7-13(15)16/h2-9,16H,10H2,1H3,(H2,18,21)/t16-/m0/s1",QIALRBLEEWJACW-INIZCTEOSA-N,296.33,296.33,3.06,72.63,1.0,3.0,0.0,1,CHEMBL87992,ESLICARBAZEPINE ACETATE,1,0.9935344338417054,True,True,True,1,False,C;N;O,,,False,False,22,1,False,0,0,296.326,72.63,3.0637000000000008,1,3,3,False,,True,ligands_pdbqt/CHEMBL87992.pdbqt,1.782,completed,vina_screening_full/poses/CHEMBL87992_out.pdbqt,vina_screening_full/logs/CHEMBL87992.log,1251
CHEMBL19019,NALTREXONE,Small molecule,4.0,1984.0,0,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,"InChI=1S/C20H23NO4/c22-13-4-3-12-9-15-20(24)6-5-14(23)18-19(20,16(12)17(13)25-18)7-8-21(15)10-11-1-2-11/h3-4,11,15,18,22,24H,1-2,5-10H2/t15-,18+,19+,20-/m1/s1",DQCKKXVULJGBQN-XFWGSAIBSA-N,341.41,341.41,1.53,70.0,2.0,5.0,0.0,2,CHEMBL1201149;CHEMBL19019,NALTREXONE;NALTREXONE HYDROCHLORIDE,1,0.9719778299331664,True,True,True,1,False,C;N;O,,,False,False,25,2,False,0,0,341.4070000000001,70.0,1.5254,2,5,6,False,,True,ligands_pdbqt/CHEMBL19019.pdbqt,1.815,completed,vina_screening_full/poses/CHEMBL19019_out.pdbqt,vina_screening_full/logs/CHEMBL19019.log,1252
CHEMBL1664,FOSAMPRENAVIR,Small molecule,4.0,2003.0,0,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,"InChI=1S/C25H36N3O9PS/c1-18(2)15-28(39(33,34)22-10-8-20(26)9-11-22)16-24(37-38(30,31)32)23(14-19-6-4-3-5-7-19)27-25(29)36-21-12-13-35-17-21/h3-11,18,21,23-24H,12-17,26H2,1-2H3,(H,27,29)(H2,30,31,32)/t21-,23-,24+/m0/s1",MLBVMOWEQCZNCC-OEMFJLHTSA-N,585.62,585.62,2.52,177.72,4.0,8.0,1.0,2,CHEMBL1200734;CHEMBL1664,FOSAMPRENAVIR;FOSAMPRENAVIR CALCIUM,1,0.5131204962730408,True,False,True,1,False,C;N;O;P;S,,,False,False,39,13,False,0,0,585.6160000000002,177.72,2.5198,4,8,3,False,,True,ligands_pdbqt/CHEMBL1664.pdbqt,1.919,completed,vina_screening_full/poses/CHEMBL1664_out.pdbqt,vina_screening_full/logs/CHEMBL1664.log,1253
CHEMBL1200562,HYDROCORTISONE VALERATE,Small molecule,4.0,1978.0,0,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"InChI=1S/C26H38O6/c1-4-5-6-22(31)32-26(21(30)15-27)12-10-19-18-8-7-16-13-17(28)9-11-24(16,2)23(18)20(29)14-25(19,26)3/h13,18-20,23,27,29H,4-12,14-15H2,1-3H3/t18-,19-,20-,23+,24-,25-,26-/m0/s1",FZCHYNWYXKICIO-FZNHGJLXSA-N,446.58,446.58,3.52,100.9,2.0,6.0,0.0,1,CHEMBL1200562,HYDROCORTISONE VALERATE,1,0.90297349691391,True,True,True,1,False,C;O,,,False,False,32,6,False,0,0,446.5840000000002,100.90000000000002,3.522700000000002,2,6,4,False,,True,ligands_pdbqt/CHEMBL1200562.pdbqt,1.927,completed,vina_screening_full/poses/CHEMBL1200562_out.pdbqt,vina_screening_full/logs/CHEMBL1200562.log,1254
CHEMBL1201261,TYROPANOIC ACID,Small molecule,4.0,1969.0,0,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,"InChI=1S/C15H18I3NO3/c1-3-5-12(20)19-14-11(17)7-10(16)9(13(14)18)6-8(4-2)15(21)22/h7-8H,3-6H2,1-2H3,(H,19,20)(H,21,22)",YMOXVLQZFAUUKI-UHFFFAOYSA-N,641.02,641.02,4.89,66.4,2.0,2.0,1.0,2,CHEMBL1200899;CHEMBL1201261,TYROPANOATE SODIUM;TYROPANOIC ACID,1,0.7803836703300476,True,False,True,1,False,C;I;N;O,,,False,False,22,7,False,0,0,641.0250000000002,66.4,4.892300000000003,2,2,1,False,,True,ligands_pdbqt/CHEMBL1201261.pdbqt,1.941,completed,vina_screening_full/poses/CHEMBL1201261_out.pdbqt,vina_screening_full/logs/CHEMBL1201261.log,1255
CHEMBL189963,PALBOCICLIB,Small molecule,4.0,2015.0,0,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,"InChI=1S/C24H29N7O2/c1-15-19-14-27-24(28-20-8-7-18(13-26-20)30-11-9-25-10-12-30)29-22(19)31(17-5-3-4-6-17)23(33)21(15)16(2)32/h7-8,13-14,17,25H,3-6,9-12H2,1-2H3,(H,26,27,28,29)",AHJRHEGDXFFMBM-UHFFFAOYSA-N,447.54,447.54,2.97,105.04,2.0,9.0,0.0,1,CHEMBL189963,PALBOCICLIB,1,0.6566036462783813,True,False,True,1,False,C;N;O,,,False,False,33,5,False,0,0,447.5430000000004,105.04,2.965820000000001,2,8,5,False,,True,ligands_pdbqt/CHEMBL189963.pdbqt,1.955,completed,vina_screening_full/poses/CHEMBL189963_out.pdbqt,vina_screening_full/logs/CHEMBL189963.log,1256
CHEMBL4650827,REVUMENIB,Small molecule,4.0,2024.0,0,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C,"InChI=1S/C32H47FN6O4S/c1-5-39(23(3)4)31(40)27-17-25(33)9-12-28(27)43-29-18-34-22-35-30(29)38-20-32(21-38)13-15-37(16-14-32)19-24-7-10-26(11-8-24)36-44(41,42)6-2/h9,12,17-18,22-24,26,36H,5-8,10-11,13-16,19-21H2,1-4H3/t24-,26-",FRVSRBKUQZKTOW-YOCNBXQISA-N,630.83,630.83,4.68,107.97,1.0,8.0,1.0,2,CHEMBL4650827;CHEMBL6068395,REVUMENIB;REVUMENIB CITRATE,1,0.911116659641266,True,True,True,1,False,C;F;N;O;S,,,False,False,44,11,False,0,0,630.831,107.97,4.678800000000004,1,8,5,False,,True,ligands_pdbqt/CHEMBL4650827.pdbqt,1.966,completed,vina_screening_full/poses/CHEMBL4650827_out.pdbqt,vina_screening_full/logs/CHEMBL4650827.log,1257
CHEMBL207538,BREXANOLONE,Small molecule,4.0,2019.0,0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,"InChI=1S/C21H34O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14-19,23H,4-12H2,1-3H3/t14-,15+,16-,17+,18-,19-,20-,21+/m0/s1",AURFZBICLPNKBZ-SYBPFIFISA-N,318.5,318.5,4.6,37.3,1.0,2.0,0.0,1,CHEMBL207538,BREXANOLONE,1,0.7348140001296997,True,False,True,1,False,C;O,,,False,False,23,1,False,0,0,318.5010000000001,37.3,4.595200000000005,1,2,4,False,,True,ligands_pdbqt/CHEMBL207538.pdbqt,2.037,completed,vina_screening_full/poses/CHEMBL207538_out.pdbqt,vina_screening_full/logs/CHEMBL207538.log,1258
